latitude,longitude,title,description
36.157349,102.336013,གཡུ་ཚའམ་གཡི་རྩའི་དགོན་པ,SN_id: SNQ50 Remarks: Verified by Lhachok
36.098568,102.14295,ཀི་ཆོས་ཟོ,SN_id: SNQ63 Remarks: Verified by Lhachok
36.009666,102.500273,ཐ་ཀྱ་དགོན་བཀྲ་ཤིས་བསམ་གཏན་གླིང,SN_id: SNQ76 Remarks: ཧྭ་ལུང་ཧུའེ་རིགས་རང་སྐྱོང་རྫོང་
36.133832,102.344823,ཧྲང་སྟང་ཚང་ཟི,"SN_id: SNQ78 Remarks: Verified based on the book ""The Monasteries of Amdo""Vol2"
36.223976,102.029463,རྟ་གདོང་དཀར་པོ་དང་སྐྱ་ཡུས་དགོན་པ,"SN_id: SNQ83 Remarks: Verified based on the book ""The Monasteries of Amdo""Vol2"
36.12377,101.979251,ལ་གོང་མ་དོང་པ,"SN_id: SNQ86 Remarks: Verified based on the book""Monasteries of Amdo""Vol1"
36.029484,102.267825,ཀ་ཀྱ་བྲག་ཁང་དགོན་པ,"SN_id: SNQ124 Remarks: Verified based on the book""Monasteroes pf Amdo""      Vol2 from bayan dzong"
36.114751,102.537439,ཨ་ཨུ་ཅུལ་ཟི,"SN_id: SNQ127 Remarks: Verified based on the book""Monasteroes pf Amdo""      "
35.9602726628635,102.635938404116,བིས་ཅ་ལ་ཀ་ཟི,"SN_id: SNQ163 Remarks: Verified based on the book""Monasteroes pf Amdo""      Vol 2 Bay yan kar"
36.15735,102.26332,བ་ཡན་སྟོད་ཐའ་དགོན་པ,"SN_id: SNQ198 Remarks: Verified based on the book""Monasteroes pf Amdo""      Vol2 from bayan dzong"
36.108765,102.447777,བཀྲིས་སྡེ་བ་ཟི,"SN_id: SNQ219 Remarks: Verified based on the book""Monasteroes pf Amdo""      Vol2 from bayan dzong"
36.034457,101.960898,ཨན་འདར་ཆ་གན་མཁར་ནང་དགོན་པ,"SN_id: SNQ224 Remarks: Verified based on the book""Monasteroes pf Amdo""      "
36.225695,101.810374,ཏན་ཁང་དགོན་པ,"SN_id: SNQ238 Remarks: Verified based on the book""Monasteroes pf Amdo""     Vol 2 "
36.059034,102.554926,མཐུ་བ་དགོན་བཀྲ་ཤིས་ཆོས་སྡེ,"SN_id: SNQ259 Remarks: Verified based on the book""The monasteries of Amdo""Vol2 There is another religious site at 36.051272395319344, 102.5389224204996 its called thuwa Ngakhang"
35.894654,102.133011,མཁར་སྒང་དགོན་པའམ་ཁ་སྒང་དགོན་པ,"SN_id: SNQ284 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
35.982967,102.626537,ཐ་ཀྱ་དགོན་བཀྲ་ཤིས་བསམ་གཏན་གླིང,"SN_id: SNQ286 Remarks: Verified based on the book""Monasteroes pf Amdo""       "
35.8946345179814,102.13300706547,མཁར་སྒང་དགོན་པའམ་ཁ་སྒང་དགོན་པ,"SN_id: SNQ289 Remarks: Verified based on the book""Monasteroes pf Amdo""     Vol2  "
35.930754,102.68935,ལྡེ་ཚའི་དགོན་པ,"SN_id: SNQ312 Remarks: Verified based on the book""Monasteroes pf Amdo""       Vol2"
36.2349935291577,101.689937098102,ལྡེ་ཚ་བཀྲ་ཤིས་ཆོས་སྡིངས,"SN_id: SNQ316 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.006731,102.114072,དཀར་པོ་གདོང་དགོན་པ,SN_id: SNQ323 Remarks: This is the only temple in Shalianbao Xiang
36.201379,102.132925,གྲོ་ཚང་སྔགས་ཁང་ངམ་གྲོ་ཚང་དཔོན་ཁང,SN_id: SNQ343 Remarks: Shows in  Angsiduoxiang not Dejia xiang
35.946381,102.676311,ནོར་བ་དགོན་བཀྲ་ཤིས་བསམ་གཏན་གླིང,SN_id: SNQ350 Remarks: Verified by Lhachok
36.158417,102.199072,དགེ་ཕྱུག་དགོན་པ,SN_id: SNQ365 Remarks: Verified by Lhachok
35.90528,102.163645,ཨོ་བསྭ་དགོན་བཀྲ་ཤིས་ཆོས་གླིང,SN_id: SNQ372 Remarks: SHOWS IN ASHINNUXIAN TOWN
36.191734,101.984071,ཨ་ཁ་ལ་དགོན་པ,SN_id: SNQ381 Remarks: Verified by Lhachok
36.104382,102.509177,སངས་རྒྱལ་པོ་བཅུ་ཟི,SN_id: SNQ386 Remarks: Verified by Lhachok
36.2173138457246,101.824837860636,གྱོད་རྒྱ་དགོན་པ,"SN_id: SNQ424 Remarks: Verified based on the book""The monasteries of Amdo""Vol2"
36.1338887350941,102.344825975787,ཞང་ཐ་ཟི,SN_id: SNQ441 Remarks: Verified by Lhachok
36.108055,102.557648,ཅན་འཁོར་ཟོ,"SN_id: SNQ442 Remarks: Verified based on the book""Monasteroes pf Amdo"""
36.105662,102.528162,སེར་དྲིས་དགོན་དགའ་ལྡན་ཆོས་འཕེལ་གླིང,SN_id: SNQ447 Remarks: Verified by Lhachok
36.257538,101.876007,མཚར་མོ་ཆེའི་རི་ཁྲོད,"SN_id: SNQ455 Remarks: Verified based on the book ""Monasteries of Amdo""Vol2"
36.004963,102.00963,གྱེར་ཐང་རི་ཁྲོད་བྱམས་ཆེན་ཆོས་རྫོང,"SN_id: SNQ458 Remarks: Verified based on the book""Monasteroes pf Amdo"""
36.207811,102.114258,ཏིག་རྒྱའི་དགོན་པ,SN_id: SNQ523 Remarks: Verified by Lhachok
35.905138,102.163519,ཨོ་བསྭ་དགོན་བཀྲ་ཤིས་ཆོས་གླིང,"SN_id: SNQ525 Remarks: Verified by Lhachok, the name of the temple suggest that its in RUOSUO Village and there is only one  temple in this Village."
36.11624,102.457858,ཨ་ཐར་ཟི,"SN_id: SNQ526 Remarks: Verified based on the book""Monasteroes pf Amdo"""
36.139831,102.07215,དཀར་བོ་བཀྲ་ཤིས་ཕུན་ཚོགས་དགོན་པ,"SN_id: SNQ531 Remarks: Verified based on the book""Monasteroes pf Amdo"""
36.111909,102.48512,ཨ་མགོན་དགའ་རི་ཁྲོད,"SN_id: SNQ537 Remarks: Verified based on the book""Monasteroes pf Amdo"""
35.910076,102.517121,ཁོར་པ་སྔགས་ཁང,"SN_id: SNQ539 Remarks: Verified based on the book""Monasteroes pf Amdo""་Vol1"
36.0425554795968,102.502844901445,ཨ་མགོན་ཆུང་བ་ཟི,"SN_id: SNQ549 Remarks: Verified based on the book""Monasteroes pf Amdo"""
35.999628,102.41455500000001,སྐྱིད་ཟིལ་དགོན་པ,"SN_id: SNQ554 Remarks: Verified based on the book""Monasteroes pf Amdo"""
36.103194,102.440513,ཁྱག་ཆུ་དགོན་པ,SN_id: SNQ600 Remarks: Verified by Lhachok
35.889516,102.107043,བྲག་ཁང་དགོན་པ,"SN_id: SNQ604 Remarks: Verified based on the book""Monasteroes pf Amdo""Vol2"
35.8844666152423,102.685338325936,གོང་སྐྱ་ཡང་དགོན་ཐུབ་བསྟན་གླིང,"SN_id: SNQ626 Remarks: Verified based on the book""Monasteroes pf Amdo"""
35.954932,102.660142,བིས་ཀྱའི་དགོན་དགའ་ལྡན་དར་རྒྱས་གླིང,SN_id: SNQ645 Remarks: Shows on GE
36.0133181694319,102.606357871685,ཀ་ཐུང་དགོན་པ,"SN_id: SNQ671 Remarks: Verified based on the book""Monasteroes pf Amdo"""
36.120929,102.433623,དུའུ་ཚང་ཟི,"SN_id: SNQ674 Remarks: Verified based on the book""The Monasteries of Amdo""Vol2"
36.070108,102.101181,ཁོ་ཚེ་མཁར་ནང་དགོན་པ,SN_id: SNQ679 Remarks: Verified by Lhachok
36.053112,102.504899,བྲག་དཀར་རྒྱ་སྔགས་ཁང,"SN_id: SNQ708 Remarks: Verified based on the book""Monasteroes pf Amdo"""
36.109748,102.371586,རྭ་ཟའི་སྟག་དགོན་པ,"SN_id: SNQ744 Remarks: Verified based on the book""Monasteroes pf Amdo"" Vol 2 from bayan khar dzong"
36.084086,102.343849,ཀྱ་ཀྱའི་དགོན་པ་ཐེག་ཆེན་ཆོས་གླིང,"SN_id: SNQ751 Remarks: Verified based on the book""The Monasteries of Amdo""Vol2"
36.017686,102.547059,དན་མེད་ཟི,"SN_id: SNQ767 Remarks: Verified based on the book""The monasteries of Amdo""Vol2 : Not sure if its still the monastery or not. Its Verified based on the map proVided in the book."
36.063453,102.528288,རྡོ་གཞིས་བོན་དགོན,SN_id: SNQ775 Remarks: Verified by Lhachok
36.0330518676229,101.988082972017,སྒོམ་ཞིས་དགོན་པ,SN_id: SNQ777 Remarks: Verified by Lhachok
36.270224,101.773339,གསེར་ཐང་དགོན་པ,"SN_id: SNQ783 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.013346,102.411173,ཞ་ཆ་ཚང,SN_id: SNQ784 Remarks: Verified by Lhachok
36.1474878544908,101.876953108505,བྱ་ཁྱུང་དགོན་ཐེག་ཆེན་ཡོན་ཏན་དར་རྒྱས་གླིང,"SN_id: SNQ789 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.110937,102.387756,ཏན་ཀྲོང་ཟི,"SN_id: SNQ793 Remarks: Verified based on the book""The Monasteries of Amdo""Vol2"
36.1068096731092,101.941103739207,བར་གྱང་ཟི,"SN_id: SNQ796 Remarks: Verified based on the book""The Monasteries of Amdo""Vol2"
36.120878,102.396081,ཏ་ཅ་ཡན་ཟི,"SN_id: SNQ799 Remarks: Verified based on the book""The Monasteries of Amdo""Vol2"
36.532046,101.126649,སྟོང་འཁོར་དགའ་ལྡན་ཆོས་འཁོར་གླིང,SN_id: SNQ103 Remarks: Shows on GE
36.5319110141159,101.126412663158,ཅིང་ཧོ་ཟི་དགའ་ལྡན་བསྟན་རྒྱས་གླིང,SN_id: SNQ142 Remarks: Verified by Gen gaychoe lan and gen gendun
36.746368,101.14003,གྲྭ་ཚང་དགོན་དགའ་ལྡན་ཆོས་འཁོར་གླིང,SN_id: SNQ597 Remarks: Verified by Gen geychoe
36.356074,101.810126,མཆོད་ཁང་ཟི,"SN_id: SNQ32 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.377527,101.841523,ཧྲར་བན་ཟི,"SN_id: SNQ157 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.412208,101.69916,རྒྱ་རྫོང་རི་ཕྲོད,"SN_id: SNQ172 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.653791,101.376516,ཕ་བཞི་རི་ཁྲོད་དམ་བསྟན་ལུང་དར་རྒྱས་དགོན་པ,"SN_id: SNQ178 Remarks: Verified by based on the book""Monasteries of Amdo""Vol 2 Rushar Dzong"
36.752622,101.434537,ལ་སར་དགོན་ཆུང,"SN_id: SNQ191 Remarks: Not Sure/Verified based on the book""Monasteries of Amdo""Vol2"
36.4612705045196,101.565684376461,ཧེ་མ་ལུང་བའི་དགོན་པ,SN_id: SNQ237 Remarks: Verified by lhachok
36.821778,101.424329,གསེར་ཏོག་དགོན་མཁས་བཙུན་དར་རྒྱས་གླིང་ངམ་དགའ་ལྡན་འགྲོ་ཕན་གླིང,SN_id: SNQ329 Remarks: Verified by lhachok
36.624268,101.372861,ཟུར་གྱི་མཆོད་ཁང,"SN_id: SNQ342 Remarks: Verified by based on the book""Monasteries of Amdo""Vol 2 Rushar Dzong"
36.469053,101.579438,ཧོང་ནེ་རྒུ་ཟིའམ་བྲག་དམར་ལུང་བའི་དགོན་པ,SN_id: SNQ384 Remarks: nan
36.4881035787745,101.56560059673,སྐུ་འ་བུམ་བྱམས་པ་གླིང,"SN_id: SNQ457 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.6114082392126,101.393634089899,ཞིན་གྲོང་ལྷ་ཁང,"SN_id: SNQ461 Remarks: Verified by based on the book""Monasteries of Amdo""Vol 2 Rushar Dzong"
36.764662,101.495983,ཀླུ་རྒྱལ་ལྷ་ཁང,"SN_id: SNQ559 Remarks: Verified by based on the book""Monasteries of Amdo""Vol 2 Rushar Dzong"
36.401909,101.719437,གཡན་རྒན་རི་ཁྲོད,"SN_id: SNQ612 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.663128,101.437572,བྲག་དམར་ཆེ་ཤོས་རི་ཁྲོད,"SN_id: SNQ617 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.4495790813623,101.543490388495,ཆུ་དཀར་རི་ཁྲོད,"SN_id: SNQ657 Remarks: Verified based on the book""Monasteries of Amdo""Vol2 Rushar District"
36.7228798839724,101.501284140033,ཟི་ན་བསམ་འགྲུབ་གླིང,"SN_id: SNQ697 Remarks: Verified based on the book""Monasteries of Amdo""Vol2 Rushar District"
36.7548117124205,101.418331222734,རྭ་ཁུའི་གཡང་འབའ,"SN_id: SNQ718 Remarks: Verified based on the book""Monasteries of Amdo""Vol2 Rushar District"
36.4988584723089,101.559614296349,ཨ་མེས་གཞི་བདག་ལྷ་ཁང,"SN_id: SNQ758 Remarks: Verified based on the book""Monasteries of Amdo""Vol2 Rushar District"
36.2643312767889,101.684448743734,ཆེ་ཤོས་རི་ཕྲོད་བསམ་གཏན་གླིང,SN_id: SNQ769 Remarks: Verified by Lhachok.There is only one religious site in this location.
36.711431,102.224659,ཀ་ཊ་ལྷ་ཁང་རིགས་ལྡན་སྨིན་གྲོལ་གླིང,SN_id: SNQ91 Remarks: nan
36.824168,101.92919,ན,SN_id: SNQ129 Remarks: POINTS TO WEIYUAN XIANG
36.659578,102.11947,མ་qཨུཨན་ལ་ཀང,"SN_id: SNQ168 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
37.032019,102.344178,ཀན་ཆེན་དགོན་ཐེག་ཆེན་ཐར་པ་གླིང,SN_id: SNQ209 Remarks: LOCATED IN A DIFFERENT TOWN
36.781257,102.141394,྾ཨིཨ་རི་ཝ་ལ་ཀང,SN_id: SNQ282 Remarks: POINTS TO DAMAXIAN
37.044839,102.306467,ཀན་ཆུང་དགོན་ནམ་པ་བཟའ་སྒར,SN_id: SNQ298 Remarks: Shows on GE
36.763942,102.132857,ལན་ཇིཨ་གེ་ཨེར་ལ་ཀང,"SN_id: SNQ404 Remarks: Verified based on the book""Monastereis of Amdo""Vol2"
36.929788,102.079959,ཤིང་ལུང་རབ་བརྟན་བསམ་འགྲུབ་གླིང,"SN_id: SNQ421 Remarks: Verified based on the book""Monastereis of Amdo""Vol2"
37.0033930224959,101.904159600849,ཆུ་བཟང་དགོན་དགའ་ལྡན་མི་འགྱུར་གླིང་ངམ་ཐུབ་བསྟན་རབ་རྒྱས་གླིང,"SN_id: SNQ463 Remarks: Verified based on the book""Monasteries of Amdo""Vol2"
36.759058,102.179892,དགོན་ལུང་བྱམས་པ་གླིང,"SN_id: SNQ620 Remarks: Verified based on the book""Monasteries of Amdo"" Vol2"
36.515603,102.098227,དམར་གཙང་བྲག་སྒོན་པ,"SN_id: SNQ727 Remarks: Verified based on the book""Monasteries of Amdo"" Vol2"
36.648184,102.102307,ན,"SN_id: SNQ734 Remarks: Verified based on the book""Monasteries of Amdo"" Vol2"
35.9491562317769,101.863464276956,ངང་རོང་བཀྲ་ཤིས་ཆོས་འཕེལ་གླིང,"SN_id: SNQ67 Remarks: Verified by Gen Gyalchoe and Gendun, reffered to the map in the book , temples of amdo, Vol2"
35.868398,101.956316,ལ་མོ་བདེ་ཆེན་ཆོས་འཁོར་གླིང,"SN_id: SNQ155 Remarks: Verified by Gen Gyalchoe and Gendun, reffered to the map in the book , temples of amdo, Vol2"
35.979387,101.884496,གསང་རྒྲོག་བདེ་ཆེན་ནམ་བཤད་སྒྲུབ་འཕེལ་རྒྱས་གླིང,"SN_id: SNQ177 Remarks: Verified by Gen Gyalchoe and Gendun, reffered to the map in the book , temples of amdo, Vol2"
35.9752820018606,102.02460224945,རྨ་མགུར་རྣམ་རྒྱལ་གླིང,SN_id: SNQ228 Remarks: Verified by Gen gyalchoe and Gendun with the help of the book Monastaries of Amdo Vol2
35.849613,101.761439,སྒར་ཁ་དགའ་ལྡན་རྣམ་རྒྱལ་གླིང,"SN_id: SNQ276 Remarks: Verified by gen gyalchoe and Gen gendun la, based on the book monasteries of Amdo Vol2,"
36.028963,101.851721,རྫོང་ནང་གསང་སྔགས་བསྟན་རྒྱས་གླིང,"SN_id: SNQ299 Remarks: Verified by Lhachok,based on the reference its located in the duojia town and there is only one temple in the town."
35.9683403460396,101.859810409088,ཀོའུ་བ་དགོན་གསར་རམ་ཀོའུ་བ་བཤད་སྒྲུབ་དར་རྒྱས་གླིང,"SN_id: SNQ353 Remarks: Verified based on the book Temples of Amdo,Vol 2 with help of gen gyalchoe and gendun"
35.756731038181,102.049996783506,དགུ་རོང་མཐིལ་དགོན་པ,"SN_id: SNQ364 Remarks: Verified based on the book Temples of Amdo,Vol 2 with help of gen gyalchoe and gendun"
35.8930803179495,102.053829885605,རྔ་སྒར་བྱང་ཆུབ་གླིང,"SN_id: SNQ367 Remarks: Verified based on the book Temples of Amdo,Vol 2 with help of gen gyalchoe and gendun"
36.096272,101.848791,རྐ་ཕུག་དགོན་གནམ་རྫོང་བཀྲ་ཤིས་རྣམ་རྒྱལ་གླིང,"SN_id: SNQ468 Remarks: Verified based on the book Temples of Amdo,Vol 2 with help of gen gyalchoe and gendun"
36.0277437672741,101.975054602373,གནམ་རྫོང་གསང་སྔགས་བསྟན་རྒྱས་གླིང,SN_id: SNQ486 Remarks: Verified by Ge gyalchoe with the help of book Monasteries of Amdo Vol2
36.1240838520753,101.751238451814,སེ་རྩ་དགོན་པ,SN_id: SNQ528 Remarks: Verified by Ge gyalchoe with the help of book Monasteries of Amdo Vol2
36.1242785612466,101.751224627164,གནམ་རྫོང་ཇོ་མོའི་དགོན་ནམ་གནམ་རྫོང་བསམ་གཏན་འཕེལ་རྒྱས་གླིང,SN_id: SNQ601 Remarks: Verified by gen gyalchoe la and gendun la
36.053461720344,101.813779487671,ལྷ་རི་བསམ་གཏན་གླིང,SN_id: SNQ681 Remarks: Verified by gen gyalchoe la and gendun la
35.89849,102.057232,སྣང་རའི་གསེར་ཁང,SN_id: SNQ694 Remarks: Verified by gen gyalchoe la and gendun la
35.9496270092014,102.00082647993,ལོ་རྡོ་རྗེ་བྲག,SN_id: SNQ778 Remarks: Verified by gen gyalchoe la and gendun la
33.231964,100.654269,དཔལ་ཡུལ་དར་ཐང་མདོ་སྔགས་བཤད་སྒྲུབ་གླིང,"SN_id: SNQ35 Remarks: Verified based on the book ""Monasteries of Amdo"""
33.800574,101.04979,དཔོན་ལུང་དགོན་པ,"SN_id: SNQ48 Remarks: Verified based on the book ""Monasteries of Amdo"""
33.368348,100.504449,ཇོ་ལག་ཆོས་སྒར,"SN_id: SNQ116 Remarks: Verified based on the book ""Temples of Amdo"""
33.6746936790669,100.613000191324,སྦྲ་གསར་དགོན་ཐུབ་བསྟན་ཡར་འཕེལ་གླིང་ངམ་ཁྲ་ཡང་དགོན་པ,"SN_id: SNQ123 Remarks: Verified based on the book ""Temples of Amdo"""
33.775801,100.746958,ཙ་ཡང་ཟི,"SN_id: SNQ174 Remarks: Verified based on the book ""Monasteries of Amdo"""
33.3777012240086,101.496870400477,ལྕམ་སྒོན་པ,"SN_id: SNQ195 Remarks: Verified based on the book ""Monasteries of Amdo"""
33.374586,101.495477,ཉིན་ཡུས་དགོན་པ,"SN_id: SNQ218 Remarks: Verified based on the book ""Monasteries of Amdo"""
33.4067390926759,101.526491035509,སྟག་ལུང་དགོན་པ,"SN_id: SNQ227 Remarks: Shows in a different location at Mapcarta.But the book is right.Steward smith"""
33.2671196422918,100.651110817834,སྡོང་རྫོང་དགོན་པ,SN_id: SNQ290 Remarks: Visible on the map
33.24123,100.832307,ལུང་དཀར་དགོན་པ,"SN_id: SNQ800 Remarks: Verified based on the book ""Monasteries of Amdo"""
36.407525,102.661179,ཀྲུང་ཐིས་གུའུ་ཟི,SN_id: SNQ44 Remarks: nan
36.698005,102.402494,ཚང་ཀྱའི་སྐུ་འབུམ་བཀྲ་ཤིས་ཀུན་འཕེལ་གླིང,SN_id: SNQ106 Remarks: Visible on the GE
36.594461,102.202241,ཧྲན་ཁྲིན་དགུ་ཟི,SN_id: SNQ128 Remarks: nan
36.45703,102.45134,ནན་ཧྲན་ཟི,SN_id: SNQ169 Remarks: nan
36.363026,102.692622,ཀོང་ཧཕུ་ཟི,SN_id: SNQ253 Remarks: nan
36.628787,102.446774,ཏ་ལན་ཧྲན་མཚམས་ཁང,SN_id: SNQ280 Remarks: nan
36.602867,102.612538,ལྕང་ཀྱ་ཟི་དགོན་གསར་ཐར་བ་གླིང,SN_id: SNQ417 Remarks: nan
36.462843,102.465563,པེ་ཧྭ་ཟི,SN_id: SNQ476 Remarks: nan
36.549116,102.408219,ཝང་ཧོ་ཟི,SN_id: SNQ535 Remarks: Verified based on GE
36.269935,102.45477,ཧྲན་ཁྲིན་ཕིན་ཟི,SN_id: SNQ540 Remarks: nan
36.562378,102.404769,སྟོང་ཤགས་བཀྲ་ཤིས་ཆོས་གླིང,SN_id: SNQ542 Remarks: nan
36.558033,102.612453,སྲོག་མཁར་སྒྲུབ་སྡེ་དགའ་ལྡན་ཆོས་རྫོང,SN_id: SNQ584 Remarks: nan
36.521619,102.656676,ཀུན་དགུ་ཟི,SN_id: SNQ603 Remarks: nan
36.604836,102.63838,ཐུའུ་བཀྭན་ཀུའུ་མཚམས་ཁང,SN_id: SNQ605 Remarks: nan
36.354137,102.296852,གྲོ་ཚང་ལྷ་ཁང་གཽ་ཏམ་སྡེ་དགེ་རྒྱས་བདེ་ཆེན་གླིང,SN_id: SNQ631 Remarks: nan
36.619281,102.355829,བྲུག་ལུང་དགའ་ལྡན་བཤད་སྒྲུབ་གླིང,SN_id: SNQ650 Remarks: Verified based on GE. The location shows on GE
36.294146,102.244078,གྲོ་ཚང་དགོན་བཀྲ་ཤིས་ལྷུན་པོ,SN_id: SNQ659 Remarks: nan
34.2728674705247,99.1933103300033,ཕྲང་དམར་ཆོས་སྒར,SN_id: SNQ27 Remarks: In the book of stewwart smith this shows in maqin county
35.169616,99.018049,ལྷ་རྩེ་ཆབ་གོང་ཆོས་སྒར,"SN_id: SNQ248 Remarks: Verified based on the book ""Monasteries of Amdo"""
34.261372,98.752139,ཧོར་སྐོར་དགོན་བཤད་སྒྲུབ་དར་རྒྱས་གླིང,"SN_id: SNQ308 Remarks: Verified based on the book ""Monasteries of Amdo"""
34.832109,97.451627,མཚོ་བར་དཀར་རྩེའི་རྡོ་ཁ,"SN_id: SNQ564 Remarks: Verified based on the book ""Monasteries of Amdo"""
35.1082400264884,98.8613805290701,མཚོ་རིག་ཆོས་སྒར,SN_id: SNQ688 Remarks: nan
34.689562,100.65457,རྭ་རྒྱ་དགོན་དགའ་ལྡན་བཀྲ་ཤིས་འབྱུང་གནས,"SN_id: SNQ166 Remarks: Verified by , Gen-Gyalchoe and Gen Gendun Darkpa, from soth monaster"
34.272688,99.193347,རྟོགས་ལྡན་དགོན་མདོ་སྔགས་བཤད་སྒྲུབ་གླིང,SN_id: SNQ369 Remarks: NOT SURE
35.125172,98.849597,གུ་རི་དགོན་པ,"SN_id: SNQ574 Remarks: Verified based on the book ""Monasteris of Amdo"""
34.9932971900552,99.3031143435592,མཁའ་སྐོར་དགོན་པ,"SN_id: SNQ582 Remarks: Verified based on the book ""Monasteris of Amdo"""
37.2882237225131,101.961953100801,བན་རྒུད་དགོན་སྨིན་གྲོལ་ཐོས་བསམ་དར་རྒྱས་གླིང,SN_id: SNQ30 Remarks: Verified by gen gyalchoe and gend dun
37.145882,102.370695,བྲུ་གུ་དགོན་དགའ་ལྡན་ཆོས་འཁོར་གླིང,SN_id: SNQ449 Remarks: Verified by gen gyalchoe and gend dun
37.281439,102.358877,ཏཱ་བན་དགོན་ཆོས་འཁོར་དར་རྒྱས་གླིང་-་རྒྱ་ལྡོང་དགོན,SN_id: SNQ557 Remarks: Verified by gen gyalchoe and gend dun
37.285476883621,101.998321572072,སེམས་ཉིད་དགོན་དགའ་ལྡན་དར་རྒྱས་གླིང,SN_id: SNQ607 Remarks: Verified by gen gyalchoe and gend dun
35.950704,102.763791,ཁྭ་ཏའི་ཁའི་དགོན་པ,SN_id: SNQ26 Remarks: nan
36.038887,102.940515,མཛོ་མོ་མཁར,SN_id: SNQ256 Remarks: SHOWS ON THE MAP
35.93312,102.81633,ཕེ་ཀྱ་ཟི,SN_id: SNQ275 Remarks: Verified based on GE
36.3277270621489,102.710907556369,ཀོང་ཧོས་ཟི,SN_id: SNQ352 Remarks: Verified based on the information proVided in the  dataset.There is only one temple in songshui town
36.219458,102.571248,ཐང་རིང་དགོན་དགའ་ལྡན་བཤད་སྒྲུབ་གླིང,SN_id: SNQ427 Remarks: Verified based on the proVided cooridnates.
35.992699,102.83974,མང་ལ་ཟི,SN_id: SNQ475 Remarks: Verified by Lhachok
36.200945,102.936511,ཐིས་ཀྱ་ཟི,SN_id: SNQ602 Remarks: Temple Visible in Teijia town
36.350602,102.825682,ཧྲིན་ཐང་ཟི,SN_id: SNQ632 Remarks: its the only temple in the town
35.981278,102.801968,བླ་ཀྱ་ཟི,SN_id: SNQ654 Remarks: Verified based on GE
36.35059,102.825674,ལུང་ཧྲན་ཟི,SN_id: SNQ743 Remarks: Nearest temple site to the refrence point
36.3018567650794,102.748878065435,ཟིན་ན་ཟི,SN_id: SNQ772 Remarks: Verified based on the information proVided in the dataset
36.174076,102.642013,བཱ་ཇོའི་དགོན་བསྟན་པ་དར་རྒྱས་གླིང,SN_id: SNQ773 Remarks: Verified based on GE. The site shows on GE
33.171541,94.270752,སྒ་གསར་དགོན་པ,SN_id: SNQ74 Remarks: Verified by Lhachok
33.819192,97.018913,ཨ་ཉེ་དགོན་པ,SN_id: SNQ130 Remarks: Verified by lhachok
33.199878,97.028524,ཐར་ལམ་རྣམ་རྒྱལ་གླིང,SN_id: SNQ585 Remarks: Verified by lhachok
33.271628,97.041884,རྫོང་མགོ་དགོན་པ,SN_id: SNQ638 Remarks: same as the reference coordinate
33.375117,97.061917,སྐར་བཟང་དཔལ་འབྱོར་དགོན་པ,SN_id: SNQ448 Remarks: Verified by lhachok
33.37128,97.1133,སྒ་ཁྲི་འདུ་གདོར་སྤྲས་བསམ་གཏན་ཆོས་འཁོར་གླིང,SN_id: SNQ93 Remarks: Verified by lhachok
33.847503,95.483622,དགོན་གསར་དགོན་པ,SN_id: SNQ566 Remarks: Verified based on GE
34.562844,95.528695,ཀཿ་ཐོག་དགོན་པ,SN_id: SNQ281 Remarks: nan
34.57133,95.33825,ལུང་དམར་ཚོགས་ར,SN_id: SNQ45 Remarks: nan
33.26592,97.13786,ལབ་དགོན་དགའ་ལྡན་མདོ་སྔགས་བཤད་སྒྲུབ་འཕེལ་རྒྱས་གླིང,SN_id: SNQ39 Remarks: Verified by lhachok
33.409745,97.278098,ཤུལ་མ་དགོན་པ,SN_id: SNQ197 Remarks: Verified by lhachok
33.060478,95.169679,བཀྲ་ཤིས་ལྷ་ཕུག་དགོན་པ,SN_id: SNQ95 Remarks: Verified by Lhachok
33.744845,96.254443,ཤ་རུ་དགོན་པ,SN_id: SNQ413 Remarks: SAME AS THE REFERENCE
33.790137,96.160525,སྒྱོགས་དུང་དགོན་པ,SN_id: SNQ382 Remarks: SAME AS THE REFERENCE
33.815182735,96.4052778,བའ་དགོན་པ,SN_id: SNQ723 Remarks: Verified base on the map
36.3425522753703,102.04855,དགོན་པ་ཟི,SN_id: SNQ36 Remarks: There is only one religious site in this town
37.696021,100.74905,པེ་ཧུའུ་དགོན་དགའ་ལྡན་ཐོས་བསམ་གླིང,SN_id: SNQ12 Remarks: Verified by Gen Gyachoe
38.065025,100.45105,ཨ་རིག་དགོན་དགའ་ལྡན་ཆོས་འཕེལ་གླིང,SN_id: SNQ97 Remarks: Verified by Gen Gyachoe
